Loyalty#,Cust_ID,Income,Order Year,Quarter,MonthsAsMember,LoyaltyStatus,Product Line,Quantity Sold,Unit Sale Price,Unit Cost,Revenue,Customer Lifetime Value,Loyalty Count
958261,51592,88218,2019,Q4,60,Platinum,TV and Video Gaming,7,900,765,"6,300",11895.18,1
248620,51593,0,2019,Q4,61,Platinum,TV and Video Gaming,21,925,786,"19,425",8296.18,1
305572,51594,44186,2019,Q4,43,Platinum,TV and Video Gaming,7,833,708,"5,831",7474.61,1
829273,51595,0,2019,Q4,68,Platinum,TV and Video Gaming,7,452,384,"3,164",22103.51,1
858883,51596,23305,2019,Q4,57,VIP,TV and Video Gaming,5,860,731,"4,300",2671.17,1
141888,51597,80028,2019,Q4,63,Platinum,TV and Video Gaming,7,533,453,"3,731",17292.94,1
309967,51598,63688,2019,Q4,39,VIP,TV and Video Gaming,15,593,504,"8,895",7949.28,1
500475,51599,0,2019,Q4,35,Platinum,TV and Video Gaming,7,514,437,"3,598",13372.33,1
686398,51600,57693,2019,Q4,48,Platinum,TV and Video Gaming,9,826,702,"7,434",5979.72,1
367090,51601,76157,2019,Q4,53,Platinum,TV and Video Gaming,5,403,343,"2,015",4669.23,1
296653,51602,30374,2019,Q4,55,VIP,TV and Video Gaming,21,"1,189","1,011","24,969",7861.8,1
801566,51603,29981,2019,Q4,61,Platinum,TV and Video Gaming,9,751,638,"6,759",5421.05,1
409229,51604,58842,2019,Q4,30,Gold,TV and Video Gaming,5,339,288,"1,695",4362.93,1
198260,51605,14616,2019,Q4,63,VIP,TV and Video Gaming,9,268,228,"2,412",8126.77,1
837204,51606,41479,2019,Q4,62,Silver,TV and Video Gaming,5,211,179,"1,055",3746.75,1
402321,51607,68073,2019,Q4,34,Platinum,TV and Video Gaming,19,814,692,"15,466",9080.28,1
248507,51608,33818,2019,Q4,59,Platinum,TV and Video Gaming,9,172,146,"1,548",5453.71,1
711500,51609,0,2019,Q4,46,Gold,TV and Video Gaming,17,"1,096",932,"18,632",8034.52,1
555319,51610,53071,2019,Q4,54,VIP,TV and Video Gaming,5,935,795,"4,675",2839.8,1
155348,51611,27504,2019,Q4,33,VIP,TV and Video Gaming,7,"1,125",956,"7,875",22647.22,1
865034,51612,75457,2019,Q4,67,Platinum,TV and Video Gaming,7,"1,056",898,"7,392",11196.02,1
900554,51613,77912,2019,Q4,65,Platinum,TV and Video Gaming,5,669,569,"3,345",3011.77,1
308202,51614,73054,2019,Q4,48,Platinum,TV and Video Gaming,7,209,178,"1,463",12741.85,1
263612,51615,37876,2019,Q4,43,Elite,TV and Video Gaming,5,988,840,"4,940",2647.52,1
894508,51616,26050,2019,Q4,52,Platinum,TV and Video Gaming,5,"1,089",926,"5,445",3803.8,1
519796,51617,81064,2019,Q4,65,Platinum,TV and Video Gaming,9,165,140,"1,485",5328.84,1
953633,51618,0,2019,Q4,50,Platinum,TV and Video Gaming,11,115,98,"1,265",4541.26,1
857069,51619,68776,2019,Q4,68,Elite,TV and Video Gaming,5,"1,028",874,"5,140",3218.61,1
925418,51620,30383,2019,Q4,53,Platinum,TV and Video Gaming,5,"1,180","1,003","5,900",4655.21,1
874980,51621,79487,2019,Q4,56,VIP,TV and Video Gaming,5,802,682,"4,010",4626.8,1
295713,51622,40135,2019,Q4,67,Platinum,TV and Video Gaming,5,698,593,"3,490",3208.92,1
881451,51623,0,2019,Q4,66,VIP,TV and Video Gaming,13,451,383,"5,863",7412.96,1
938830,51624,70600,2019,Q4,59,Bronze,TV and Video Gaming,7,563,479,"3,941",14435.66,1
153582,51625,0,2019,Q4,52,Platinum,TV and Video Gaming,5,593,504,"2,965",3435.65,1
367788,51626,0,2019,Q4,46,Bronze,TV and Video Gaming,11,639,543,"7,029",6744.19,1
582067,51627,79065,2019,Q4,64,Platinum,TV and Video Gaming,5,620,527,"3,100",2760.48,1
205417,51628,38692,2019,Q4,56,Platinum,TV and Video Gaming,5,"1,012",860,"5,060",4091.93,1
753198,51629,0,2019,Q4,48,Platinum,TV and Video Gaming,7,"1,078",916,"7,546",13786.7,1
859144,51630,0,2019,Q4,37,Platinum,TV and Video Gaming,7,758,644,"5,306",7955.77,1
694331,51631,0,2019,Q4,63,Platinum,TV and Video Gaming,17,517,439,"8,789",5098.85,1
844175,51632,0,2019,Q4,48,VIP,TV and Video Gaming,9,"1,022",869,"9,198",6857.52,1
546582,51633,21988,2019,Q4,60,VIP,TV and Video Gaming,7,763,649,"5,341",41075.43,1
562162,51634,36234,2019,Q4,60,Platinum,TV and Video Gaming,13,"1,160",986,"15,080",5041.3,1
757469,51635,35205,2019,Q4,55,Platinum,TV and Video Gaming,5,"1,140",969,"5,700",2967.67,1
832495,51636,40864,2019,Q4,54,VIP,TV and Video Gaming,5,239,203,"1,195",4282.95,1
580631,51637,77104,2019,Q4,41,Platinum,TV and Video Gaming,15,883,751,"13,245",8888.89,1
945343,51638,0,2019,Q4,66,VIP,TV and Video Gaming,5,352,299,"1,760",2150.91,1
674607,51639,85470,2019,Q4,47,VIP,TV and Video Gaming,15,"1,095",931,"16,425",8661.74,1
950416,51640,0,2019,Q4,60,Platinum,TV and Video Gaming,5,187,159,935,3744.58,1
335162,51641,99368,2019,Q4,45,Platinum,TV and Video Gaming,9,364,309,"3,276",9124.6,1
291346,51642,49447,2019,Q4,50,Gold,TV and Video Gaming,5,653,555,"3,265",4739.35,1
680485,51643,78011,2019,Q4,63,VIP,TV and Video Gaming,9,144,122,"1,296",11077.69,1
306288,51644,21709,2019,Q4,41,VIP,TV and Video Gaming,9,264,224,"2,376",4892.44,1
200321,51645,47593,2019,Q4,49,VIP,TV and Video Gaming,7,575,489,"4,025",8396.61,1
202769,51646,0,2019,Q4,54,Gold,TV and Video Gaming,5,732,622,"3,660",2981.88,1
719786,51647,0,2019,Q4,63,Gold,TV and Video Gaming,5,"1,149",977,"5,745",5308.25,1
773272,51648,0,2019,Q4,35,VIP,TV and Video Gaming,7,351,298,"2,457",9747.99,1
584689,51649,0,2019,Q4,65,VIP,TV and Video Gaming,9,236,201,"2,124",5678.05,1
576133,51650,28909,2019,Q4,57,VIP,TV and Video Gaming,19,459,390,"8,721",5246.28,1
525505,51651,58149,2019,Q4,38,VIP,TV and Video Gaming,7,655,557,"4,585",21892.94,1
617625,51652,0,2019,Q4,70,VIP,TV and Video Gaming,21,264,224,"5,544",4825.5,1
375814,51653,0,2019,Q4,41,VIP,TV and Video Gaming,7,341,290,"2,387",9955.49,1
122545,51654,0,2019,Q4,62,Platinum,TV and Video Gaming,11,220,187,"2,420",9490.41,1
158968,51655,0,2019,Q4,48,Gold,TV and Video Gaming,5,330,281,"1,650",4270.03,1
879030,51656,30855,2019,Q4,58,VIP,TV and Video Gaming,17,202,172,"3,434",5453.86,1
890161,51657,0,2019,Q4,66,VIP,TV and Video Gaming,13,822,699,"10,686",4838.88,1
604526,51658,96765,2019,Q4,59,VIP,TV and Video Gaming,5,206,175,"1,030",2938.81,1
274107,51659,40675,2019,Q4,48,Platinum,TV and Video Gaming,13,91,77,"1,183",6289.8,1
563774,51660,0,2019,Q4,61,Platinum,TV and Video Gaming,5,732,622,"3,660",2379.2,1
418492,51661,43246,2019,Q4,43,Platinum,TV and Video Gaming,5,"1,012",860,"5,060",2402.17,1
422475,51662,0,2019,Q4,63,Platinum,TV and Video Gaming,7,740,629,"5,180",11510.36,1
874295,51663,95715,2019,Q4,61,VIP,TV and Video Gaming,7,581,494,"4,067",14120.04,1
557330,51664,16997,2019,Q4,54,VIP,TV and Video Gaming,5,334,284,"1,670",2174.11,1
103175,51665,37202,2019,Q4,62,VIP,TV and Video Gaming,5,646,549,"3,230",3691.77,1
922644,51666,0,2019,Q4,44,VIP,TV and Video Gaming,9,621,528,"5,589",7290.07,1
736641,51667,0,2019,Q4,44,Platinum,TV and Video Gaming,7,935,795,"6,545",14741.76,1
297807,51668,57023,2019,Q4,43,Gold,TV and Video Gaming,5,380,323,"1,900",2615.14,1
942807,51669,0,2019,Q4,37,Platinum,TV and Video Gaming,15,243,207,"3,645",4411.66,1
776522,51670,31686,2019,Q4,62,VIP,TV and Video Gaming,19,872,741,"16,568",7685.4,1
237533,51671,75497,2019,Q4,49,Platinum,TV and Video Gaming,9,386,328,"3,474",7951.78,1
825914,51672,28558,2019,Q4,53,Platinum,TV and Video Gaming,9,"1,056",898,"9,504",8873.2,1
929651,51673,0,2019,Q4,58,Silver,TV and Video Gaming,7,"1,143",972,"8,001",6220.77,1
127882,51674,0,2019,Q4,30,VIP,TV and Video Gaming,11,710,604,"7,810",7716.44,1
260000,51675,0,2019,Q4,47,VIP,TV and Video Gaming,7,973,827,"6,811",27945.89,1
411240,51676,77025,2019,Q4,67,VIP,TV and Video Gaming,9,"1,023",870,"9,207",5104.35,1
587136,51677,64270,2019,Q4,34,Gold,TV and Video Gaming,5,257,218,"1,285",4529.97,1
944021,51678,32931,2019,Q4,29,VIP,TV and Video Gaming,5,161,137,805,2435.69,1
275339,51679,20169,2019,Q4,53,VIP,TV and Video Gaming,9,345,293,"3,105",8084.33,1
386023,51680,0,2019,Q4,57,Platinum,TV and Video Gaming,5,"1,005",854,"5,025",3008.97,1
224790,51681,44025,2019,Q4,53,VIP,TV and Video Gaming,5,611,519,"3,055",2728.04,1
690671,51682,21604,2019,Q4,51,Platinum,TV and Video Gaming,5,622,529,"3,110",3096.51,1
736864,51683,0,2019,Q4,67,Platinum,TV and Video Gaming,7,637,541,"4,459",11828.61,1
775724,51684,19019,2019,Q4,54,VIP,TV and Video Gaming,5,446,379,"2,230",6991.25,1
403473,51685,43630,2019,Q4,44,Platinum,TV and Video Gaming,9,484,411,"4,356",7908.67,1
936603,51686,0,2019,Q4,47,Platinum,TV and Video Gaming,7,278,236,"1,946",7637.11,1
766914,51687,0,2019,Q4,58,Platinum,TV and Video Gaming,21,149,127,"3,129",9031.21,1
863081,51688,0,2019,Q4,37,VIP,TV and Video Gaming,5,637,541,"3,185",2004.35,1
461810,51689,0,2019,Q4,56,Platinum,TV and Video Gaming,13,464,394,"6,032",6189.12,1
661274,51690,80192,2019,Q4,33,VIP,TV and Video Gaming,17,733,623,"12,461",5408.91,1
484625,51691,50798,2019,Q4,40,VIP,TV and Video Gaming,17,929,790,"15,793",5746.06,1
567114,51692,27984,2019,Q4,41,VIP,TV and Video Gaming,7,276,235,"1,932",7275.92,1
345090,51693,0,2019,Q4,53,Platinum,TV and Video Gaming,7,178,151,"1,246",21423.64,1
300465,51694,0,2019,Q4,56,Platinum,TV and Video Gaming,5,521,443,"2,605",2064.7,1
314713,51695,0,2019,Q4,49,VIP,TV and Video Gaming,17,767,652,"13,039",6860.59,1
464843,51696,97205,2019,Q4,60,VIP,TV and Video Gaming,7,138,117,966,11900.54,1
956191,51697,39854,2019,Q4,62,VIP,TV and Video Gaming,17,"1,010",859,"17,170",5217.51,1
906396,51698,0,2019,Q4,61,VIP,TV and Video Gaming,19,411,349,"7,809",4606.27,1
834770,51699,50217,2019,Q4,51,Platinum,TV and Video Gaming,21,"1,109",943,"23,289",5914.95,1
318328,51700,0,2019,Q4,46,Platinum,TV and Video Gaming,5,"1,017",864,"5,085",3210.42,1
852749,51701,56617,2019,Q4,33,VIP,TV and Video Gaming,9,431,366,"3,879",5931.28,1
415949,51702,0,2019,Q4,53,Platinum,TV and Video Gaming,5,576,490,"2,880",2749.19,1
356333,51703,34645,2019,Q4,35,VIP,TV and Video Gaming,13,808,687,"10,504",5052.38,1
352515,51704,75329,2019,Q4,66,Gold,TV and Video Gaming,5,382,325,"1,910",2685.43,1
993390,51705,11698,2019,Q4,55,Gold,TV and Video Gaming,9,988,840,"8,892",4834.4,1
691855,51706,53338,2019,Q4,60,Platinum,TV and Video Gaming,5,185,157,925,2503.66,1
940534,51707,72149,2019,Q4,31,Platinum,TV and Video Gaming,15,721,613,"10,815",8071.33,1
578717,51708,87020,2019,Q4,70,Platinum,TV and Video Gaming,19,261,222,"4,959",5963.17,1
465202,51709,24584,2019,Q4,51,Platinum,TV and Video Gaming,7,698,593,"4,886",9688.13,1
738244,51710,36523,2019,Q4,62,VIP,TV and Video Gaming,7,906,770,"6,342",14010.53,1
258446,51711,21542,2019,Q4,53,Platinum,TV and Video Gaming,5,97,82,485,3733.03,1
931143,51712,23604,2019,Q4,61,VIP,TV and Video Gaming,19,"1,100",935,"20,900",4804.51,1
744809,51713,0,2019,Q4,64,Bronze,TV and Video Gaming,13,748,636,"9,724",11855.14,1
322646,51714,43244,2019,Q4,42,Platinum,TV and Video Gaming,7,545,463,"3,815",12231.88,1
245530,51715,78435,2019,Q4,42,Platinum,TV and Video Gaming,11,480,408,"5,280",10479.9,1
272123,51716,26893,2019,Q4,44,Elite,TV and Video Gaming,13,258,219,"3,354",5414.62,1
501963,51717,0,2019,Q4,69,VIP,TV and Video Gaming,11,633,538,"6,963",6277.01,1
386923,51718,0,2019,Q4,32,Platinum,TV and Video Gaming,19,265,225,"5,035",7706.03,1
883606,51719,36121,2019,Q4,40,Platinum,TV and Video Gaming,11,"1,078",916,"11,858",9470.27,1
803586,51720,0,2019,Q4,69,Platinum,TV and Video Gaming,5,724,615,"3,620",3799.75,1
672134,51721,61486,2019,Q4,38,VIP,TV and Video Gaming,9,616,524,"5,544",5627.3,1
621827,51722,81197,2019,Q4,26,VIP,TV and Video Gaming,7,764,649,"5,348",21923.12,1
748644,51723,53792,2019,Q4,36,Gold,TV and Video Gaming,19,347,295,"6,593",9165.72,1
110681,51724,92296,2019,Q4,52,Platinum,TV and Video Gaming,5,141,120,705,2759.98,1
457373,51725,0,2019,Q4,40,VIP,TV and Video Gaming,7,881,749,"6,167",5674.38,1
747442,51726,64519,2019,Q4,45,Platinum,TV and Video Gaming,5,437,371,"2,185",2742.84,1
220855,51727,36121,2019,Q4,54,VIP,TV and Video Gaming,11,668,568,"7,348",9470.27,1
453914,51728,55067,2019,Q4,59,VIP,TV and Video Gaming,7,"1,011",859,"7,077",13014.23,1
323616,51729,50397,2019,Q4,50,VIP,TV and Video Gaming,5,523,445,"2,615",2813.51,1
844864,51730,22974,2019,Q4,46,Platinum,TV and Video Gaming,5,179,152,895,2790.23,1
435976,51731,53562,2019,Q4,44,Gold,TV and Video Gaming,5,868,738,"4,340",5364.47,1
309639,51732,75728,2019,Q4,60,Gold,TV and Video Gaming,11,846,719,"9,306",10732.51,1
166677,51733,35482,2019,Q4,34,Platinum,TV and Video Gaming,9,"1,167",992,"10,503",10208.93,1
918068,51734,29638,2019,Q4,49,Platinum,TV and Video Gaming,19,492,418,"9,348",5093.01,1
348202,51735,0,2019,Q4,39,Gold,TV and Video Gaming,9,132,112,"1,188",5087.02,1
757240,51736,27071,2019,Q4,37,Elite,TV and Video Gaming,5,382,325,"1,910",7176.59,1
905608,51737,14973,2019,Q4,46,Platinum,TV and Video Gaming,7,219,186,"1,533",12168.74,1
310361,51738,32821,2019,Q4,53,Platinum,TV and Video Gaming,11,"1,062",903,"11,682",10382.38,1
457798,51739,11904,2019,Q4,43,VIP,TV and Video Gaming,9,711,604,"6,399",4254.62,1
582370,51740,35654,2019,Q4,58,Platinum,TV and Video Gaming,5,464,394,"2,320",2885.74,1
274451,51741,27398,2019,Q4,55,VIP,TV and Video Gaming,7,"1,090",927,"7,630",38445.86,1
838881,51742,44280,2019,Q4,59,Platinum,TV and Video Gaming,5,355,302,"1,775",2477.71,1
798394,51743,91942,2019,Q4,37,Platinum,TV and Video Gaming,9,507,431,"4,563",9453,1
242999,51744,25632,2019,Q4,54,Platinum,TV and Video Gaming,17,724,615,"12,308",4929.55,1
210090,51745,72335,2019,Q4,50,Elite,TV and Video Gaming,5,573,487,"2,865",2762.8,1
200552,51746,94153,2019,Q4,60,Silver,TV and Video Gaming,7,942,801,"6,594",13576.14,1
451711,51747,77951,2019,Q4,60,VIP,TV and Video Gaming,5,595,506,"2,975",3681.98,1
814935,51748,23577,2019,Q4,37,VIP,TV and Video Gaming,7,"1,012",860,"7,084",7699.63,1
551828,51749,29809,2019,Q4,38,Platinum,TV and Video Gaming,21,"1,074",913,"22,554",4802.48,1
938382,51750,77563,2019,Q4,57,Platinum,TV and Video Gaming,5,"1,172",996,"5,860",5821.68,1
490932,51751,0,2019,Q4,35,Platinum,TV and Video Gaming,7,966,821,"6,762",6669.18,1
108896,51752,91375,2019,Q4,65,Platinum,TV and Video Gaming,7,269,229,"1,883",32196.6,1
406294,51753,0,2019,Q4,34,Silver,TV and Video Gaming,7,695,591,"4,865",8509.45,1
748613,51754,26050,2019,Q4,51,VIP,TV and Video Gaming,5,296,252,"1,480",3803.8,1
702897,51755,67696,2019,Q4,42,VIP,TV and Video Gaming,7,"1,015",863,"7,105",10852.96,1
972608,51756,0,2019,Q4,32,Platinum,TV and Video Gaming,21,349,297,"7,329",8216.39,1
507321,51757,50217,2019,Q4,66,VIP,TV and Video Gaming,21,"1,118",950,"23,478",5914.95,1
463830,51758,51962,2019,Q4,65,Elite,TV and Video Gaming,5,231,196,"1,155",4804.36,1
802645,51759,0,2019,Q4,70,Silver,TV and Video Gaming,11,955,812,"10,505",6259.48,1
947396,51760,81082,2019,Q4,65,VIP,TV and Video Gaming,11,114,97,"1,254",5838.9,1
963718,51761,0,2019,Q4,61,VIP,TV and Video Gaming,17,725,616,"12,325",12285.05,1
925519,51762,57483,2019,Q4,61,VIP,TV and Video Gaming,7,512,435,"3,584",9971.02,1
167515,51763,0,2019,Q4,42,Platinum,TV and Video Gaming,5,95,81,475,2590.84,1
633564,51764,41025,2019,Q4,26,Platinum,TV and Video Gaming,15,720,612,"10,800",7304.4,1
130331,51765,64640,2019,Q4,52,VIP,TV and Video Gaming,5,435,370,"2,175",2862.73,1
464241,51766,12495,2019,Q4,46,Bronze,TV and Video Gaming,5,807,686,"4,035",2413.93,1
384513,51767,70833,2019,Q4,50,VIP,TV and Video Gaming,5,"1,197","1,017","5,985",7804.02,1
949978,51768,0,2019,Q4,34,VIP,TV and Video Gaming,19,789,671,"14,991",7292.91,1
113476,51769,47048,2019,Q4,36,VIP,TV and Video Gaming,9,"1,058",899,"9,522",9420.97,1
270969,51770,20068,2019,Q4,68,Platinum,TV and Video Gaming,9,466,396,"4,194",6618.02,1
784995,51771,74335,2019,Q4,45,Platinum,TV and Video Gaming,5,792,673,"3,960",7372.23,1
584880,51772,0,2019,Q4,48,Platinum,TV and Video Gaming,21,343,292,"7,203",13668.36,1
729238,51773,31796,2019,Q4,70,VIP,TV and Video Gaming,5,633,538,"3,165",2656,1
438678,51774,20416,2019,Q4,41,VIP,TV and Video Gaming,17,"1,109",943,"18,853",7048.54,1
155942,51775,52957,2019,Q4,65,VIP,TV and Video Gaming,5,"1,076",915,"5,380",4530.39,1
155260,51776,0,2019,Q4,56,VIP,TV and Video Gaming,7,657,558,"4,599",12779.06,1
301323,51777,23091,2019,Q4,46,Platinum,TV and Video Gaming,13,698,593,"9,074",5926.73,1
865542,51778,40778,2019,Q4,59,Platinum,TV and Video Gaming,5,"1,108",942,"5,540",3305.13,1
349959,51779,0,2019,Q4,54,Platinum,TV and Video Gaming,7,999,849,"6,993",8773.51,1
958839,51780,13483,2019,Q4,52,Elite,TV and Video Gaming,5,631,536,"3,155",4083.56,1
877761,51781,37435,2019,Q4,40,VIP,TV and Video Gaming,5,"1,159",985,"5,795",4070.05,1
889501,51782,0,2019,Q4,53,Platinum,TV and Video Gaming,5,"1,175",999,"5,875",2659.71,1
516905,51783,40675,2019,Q4,31,VIP,TV and Video Gaming,13,535,455,"6,955",6289.8,1
853306,51784,18375,2019,Q4,42,Elite,TV and Video Gaming,5,465,395,"2,325",3954.34,1
302658,51785,23474,2019,Q4,61,Platinum,TV and Video Gaming,5,"1,181","1,004","5,905",3964.15,1
479858,51786,74034,2019,Q4,50,Gold,TV and Video Gaming,5,877,745,"4,385",2862.18,1
295329,51787,0,2019,Q4,57,Platinum,TV and Video Gaming,5,630,536,"3,150",2308.69,1
247685,51788,58089,2019,Q4,42,VIP,TV and Video Gaming,5,"1,141",970,"5,705",4686.47,1
917585,51789,62464,2019,Q4,25,VIP,TV and Video Gaming,11,941,800,"10,351",8658.86,1
331861,51790,27869,2019,Q4,36,VIP,TV and Video Gaming,7,"1,052",894,"7,364",18474.71,1
674273,51791,0,2019,Q4,52,Platinum,TV and Video Gaming,7,686,583,"4,802",12779.06,1
424089,51792,0,2019,Q4,63,Platinum,TV and Video Gaming,11,905,769,"9,955",4541.26,1
304503,51793,0,2019,Q4,53,VIP,TV and Video Gaming,7,231,196,"1,617",11513.16,1
370265,51794,32764,2019,Q4,37,Gold,TV and Video Gaming,5,96,82,480,2452.73,1
122958,51795,24059,2019,Q4,56,VIP,TV and Video Gaming,5,269,229,"1,345",4430.57,1
264879,51796,36913,2019,Q4,46,Platinum,TV and Video Gaming,21,356,303,"7,476",4938.89,1
411586,51797,76726,2019,Q4,48,Platinum,TV and Video Gaming,7,947,805,"6,629",18321.24,1
350547,51798,0,2019,Q4,67,VIP,TV and Video Gaming,7,362,308,"2,534",15610.9,1
339628,51799,79189,2019,Q4,60,VIP,TV and Video Gaming,5,213,181,"1,065",2878.77,1
336902,51800,76358,2019,Q4,65,VIP,TV and Video Gaming,7,134,114,938,23594.68,1
867498,51801,0,2019,Q4,53,Platinum,TV and Video Gaming,5,940,799,"4,700",3289.55,1
699967,51802,64620,2019,Q4,57,VIP,TV and Video Gaming,7,390,332,"2,730",18073.94,1
664771,51803,71460,2019,Q4,30,Platinum,TV and Video Gaming,5,872,741,"4,360",2839.3,1
542893,51804,32303,2019,Q4,64,Platinum,TV and Video Gaming,7,351,298,"2,457",7694.06,1
897644,51805,68563,2019,Q4,63,Platinum,TV and Video Gaming,9,130,111,"1,170",10425.99,1
593153,51806,19508,2019,Q4,66,Gold,TV and Video Gaming,7,"1,023",870,"7,161",6558.88,1
932249,51807,14390,2019,Q4,51,Platinum,TV and Video Gaming,7,964,819,"6,748",7183.07,1
150056,51808,0,2019,Q4,59,Platinum,TV and Video Gaming,7,"1,171",995,"8,197",18690.34,1
596171,51809,0,2019,Q4,45,Silver,TV and Video Gaming,9,911,774,"8,199",8169.33,1
434922,51810,62302,2019,Q4,51,Platinum,TV and Video Gaming,5,355,302,"1,775",2746.92,1
247060,51811,68665,2019,Q4,44,Platinum,TV and Video Gaming,17,124,105,"2,108",5600.5,1
225576,51812,34854,2019,Q4,33,VIP,TV and Video Gaming,7,507,431,"3,549",11378.89,1
135554,51813,85654,2019,Q4,49,VIP,TV and Video Gaming,11,696,592,"7,656",9247.55,1
469694,51814,24959,2019,Q4,42,VIP,TV and Video Gaming,5,322,274,"1,610",3576.71,1
410530,51815,28647,2019,Q4,28,Platinum,TV and Video Gaming,9,"1,188","1,010","10,692",5133.4,1
872408,51816,18107,2019,Q4,42,VIP,TV and Video Gaming,19,561,477,"10,659",4801.66,1
605573,51817,69230,2019,Q4,67,Platinum,TV and Video Gaming,5,"1,061",902,"5,305",2550.66,1
102730,51818,29735,2019,Q4,40,VIP,TV and Video Gaming,5,345,293,"1,725",2453.57,1
881871,51819,73938,2019,Q4,65,Silver,TV and Video Gaming,5,785,667,"3,925",3086.01,1
740424,51820,0,2019,Q4,58,Bronze,TV and Video Gaming,9,603,513,"5,427",4236.81,1
260225,51821,33901,2019,Q4,57,VIP,TV and Video Gaming,7,563,479,"3,941",20003.14,1
305602,51822,43736,2019,Q4,39,VIP,TV and Video Gaming,9,212,180,"1,908",10209.93,1
926119,51823,95419,2019,Q4,54,Platinum,TV and Video Gaming,7,391,332,"2,737",8268.27,1
989533,51824,66106,2019,Q4,59,Elite,TV and Video Gaming,11,92,78,"1,012",7638.44,1
897522,51825,0,2019,Q4,59,VIP,TV and Video Gaming,5,520,442,"2,600",4711.85,1
275875,51826,41829,2019,Q4,69,Platinum,TV and Video Gaming,7,771,655,"5,397",8966.31,1
849884,51827,23830,2019,Q4,40,VIP,TV and Video Gaming,5,647,550,"3,235",2776.84,1
177094,51828,0,2019,Q4,51,Platinum,TV and Video Gaming,7,893,759,"6,251",7200.66,1
604842,51829,0,2019,Q4,61,Platinum,TV and Video Gaming,19,635,540,"12,065",9354.13,1
590514,51830,60221,2019,Q4,55,Silver,TV and Video Gaming,7,840,714,"5,880",24320.64,1
706900,51831,0,2019,Q4,59,Platinum,TV and Video Gaming,19,258,219,"4,902",5380.09,1
424012,51832,61896,2019,Q4,42,Silver,TV and Video Gaming,5,340,289,"1,700",4148.57,1
967149,51833,63885,2019,Q4,30,Platinum,TV and Video Gaming,19,730,621,"13,870",9011.76,1
935496,51834,40858,2019,Q4,70,Gold,TV and Video Gaming,5,801,681,"4,005",7282.97,1
328180,51835,40864,2019,Q4,64,Elite,TV and Video Gaming,5,101,86,505,2567.15,1
487486,51836,0,2019,Q4,61,VIP,TV and Video Gaming,7,419,356,"2,933",15481.25,1
677180,51837,69991,2019,Q4,55,Platinum,TV and Video Gaming,17,310,264,"5,270",5214.34,1
679647,51838,36765,2019,Q4,50,Platinum,TV and Video Gaming,7,810,689,"5,670",7703.4,1
873297,51839,60252,2019,Q4,46,VIP,TV and Video Gaming,5,257,218,"1,285",2605.57,1
240950,51840,0,2019,Q4,69,Platinum,TV and Video Gaming,19,156,133,"2,964",9902.39,1
568910,51841,60420,2019,Q4,48,VIP,TV and Video Gaming,19,184,156,"3,496",19896.42,1
808738,51842,72208,2019,Q4,61,Platinum,TV and Video Gaming,19,357,303,"6,783",5912.78,1
586677,51843,0,2019,Q4,60,Platinum,TV and Video Gaming,5,"1,013",861,"5,065",4548.29,1
804431,51844,0,2019,Q4,39,Platinum,TV and Video Gaming,5,"1,001",851,"5,005",2678.46,1
868484,51845,30324,2019,Q4,46,Platinum,TV and Video Gaming,19,934,794,"17,746",6781.13,1
